Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),w,x,y,z,Direct (°),Yaw (°),Pitch (°),Roll (°),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
212.0979401,,,,,,,,0.9626234903,0.1982890517,-0.005682574119,0.1844049245,31.42889154,22.39616408,-4.822623921,20.7336872,,,,,,,,,
213.0979401,,,,,,,,0.9642348157,0.1924248338,0.002462215489,0.1822576225,30.73978434,21.88722392,-3.749445817,20.68205456,,,,,,,,,
214.0979401,,,,,,,,0.9660947189,0.184588328,0.0134645924,0.180019021,29.92513187,21.21098969,-2.31782684,20.67646339,,,,,,,,,
215.0979401,,,,,,,,0.9657978973,0.1906842291,0.02792921104,0.173475951,30.05658815,22.21252222,-0.6996165794,20.22834937,,,,,,,,,
216.0979401,,,,,,,,0.9686530742,0.1814391017,0.01465094555,0.1690456271,28.76776774,20.89461634,-1.888788432,19.4503912,,,,,,,,,
217.0979401,,,,,,,,0.9694383275,0.1771603078,0.01594295725,0.1689656079,28.40328022,20.42775034,-1.659321223,19.47479761,,,,,,,,,
218.0979401,,,,,,,,0.9677287905,0.182548821,0.01059895288,0.1733914018,29.19107934,20.93559598,-2.452490714,19.8630185,,,,,,,,,
219.0979401,,,,,,,,0.9675251684,0.187705636,0.01867345534,0.1682645082,29.28353107,21.69336227,-1.549141006,19.43468884,,,,,,,,,
220.0979401,,,,,,,,0.968224432,0.1853749156,0.01985303126,0.1666836739,28.96483388,21.44987607,-1.338182317,19.28243153,,,,,,,,,
221.0979401,,,,,,,,0.9679568267,0.186351791,0.01725880057,0.1674357355,29.08720154,21.51190871,-1.661372136,19.3120309,,,,,,,,,
222.0979401,,,,,,,,0.9682598954,0.1863573194,0.02060919628,0.1652845591,28.94857956,21.57901281,-1.243064036,19.13744088,,,,,,,,,
223.0979401,,,,,,,,0.9683395352,0.1847562194,0.02151527442,0.1664955765,28.91204487,21.41065085,-1.137625431,19.29692853,,,,,,,,,
224.0979401,,,,,,,,0.9701898989,0.1794338822,0.01376899891,0.1623128355,28.05008352,20.65959544,-1.806936111,18.66588465,,,,,,,,,
225.0979401,,,,,,,,0.9682599694,0.1849226952,0.02538400888,0.1662283987,28.94854563,21.50444474,-0.7060260688,19.34878746,,,,,,,,,
226.0979401,,,,,,,,0.9680030133,0.1849610358,0.02906957269,0.1670764536,29.06611779,21.58030819,-0.3166410031,19.5250893,,,,,,,,,
227.0979401,,,,,,,,0.9677705143,0.1843303889,0.02982746996,0.1689759195,29.17209985,21.52228596,-0.2614130167,19.75869612,,,,,,,,,
228.0979401,,,,,,,,0.9677765949,0.1844233274,0.03086804785,0.1686524898,29.16933289,21.55376936,-0.1409568251,19.74426216,,,,,,,,,
229.0979401,,,,,,,,0.9678181908,0.1870879382,0.02753408812,0.1660359204,29.15039777,21.79531987,-0.5059657415,19.37203318,,,,,,,,,
230.0979401,,,,,,,,0.9675659513,0.1873545945,0.03152077273,0.1664957255,29.26503704,21.90398793,-0.07967699027,19.51190019,,,,,,,,,
231.0979401,,,,,,,,0.9674701138,0.1876751184,0.03391540796,0.1662208587,29.30847884,21.98828384,0.1852518162,19.53358387,,,,,,,,,
232.0979401,,,,,,,,0.9672811973,0.1882111579,0.03686301783,0.1660866141,29.39392815,22.10874617,0.503928614,19.58433207,,,,,,,,,
233.0979401,,,,,,,,0.9654369551,0.1887992024,0.03704250231,0.1758243442,30.21568922,22.18376217,0.2941239843,20.7007131,,,,,,,,,
234.0979401,,,,,,,,0.9666575578,0.1855072379,0.02118917555,0.1752462536,29.67429961,21.48000691,-1.378299457,20.28976164,,,,,,,,,
235.0979401,,,,,,,,0.9651455824,0.1789984554,0.0303637702,0.1884982735,30.34353001,20.91485637,-0.5082707798,22.00833271,,,,,,,,,
236.0979401,,,,,,,,0.9644379116,0.1787535399,0.02990075387,0.1923866719,30.65185508,20.87438822,-0.6362687307,22.44542636,,,,,,,,,
237.0979401,,,,,,,,0.9635461731,0.1795740873,0.02972080559,0.1960831285,31.03611872,20.96160566,-0.753355822,22.86605092,,,,,,,,,
238.0979401,,,,,,,,0.9620054363,0.1868441701,0.03379903361,0.1961948574,31.68933357,21.88626838,-0.4747595481,22.96226108,,,,,,,,,
239.0979401,,,,,,,,0.9673718637,0.1672379673,-0.02058350667,0.1892074496,29.35294897,18.50972289,-5.918237445,21.16825319,,,,,,,,,
240.0979401,,,,,,,,0.9650568337,0.1745646149,0.02389015816,0.1939633042,30.38236449,20.25983055,-1.238117101,22.507313,,,,,,,,,
241.0979401,,,,,,,,0.9653300073,0.1757160872,0.0254027769,0.1913544685,30.26267419,20.42785823,-1.043069488,22.23649696,,,,,,,,,
242.0979401,,,,,,,,0.965222629,0.1764813364,0.03328469023,0.1899782717,30.30977676,20.69147653,-0.1604837472,22.24032915,,,,,,,,,
243.0979401,,,,,,,,0.9649163825,0.1791640967,0.04551394284,0.1864539683,30.44372393,21.27283363,1.204594108,22.09955392,,,,,,,,,
244.0979401,,,,,,,,0.9628901778,0.1868846267,0.05201379955,0.1876464933,31.31586008,22.30831097,1.720889011,22.39433237,,,,,,,,,
245.0979401,,,,,,,,0.9682887113,0.1697077751,0.03451966494,0.1800684184,28.93536549,19.94327547,0.3284202017,21.12715072,,,,,,,,,
246.0979401,,,,,,,,0.9670333556,0.1710254699,0.03866716847,0.1846662611,29.505663,20.18661873,0.6657698924,21.74078287,,,,,,,,,
247.0979401,,,,,,,,0.9680690313,0.1608164907,0.03792873025,0.1885253787,29.03595526,19.00742389,0.7333646746,22.16290018,,,,,,,,,
248.0979401,,,,,,,,0.9670871639,0.1596898288,0.03080296889,0.195685342,29.48143968,18.71885688,-0.1672813304,22.85056861,,,,,,,,,
249.0979401,,,,,,,,0.9671760411,0.1624108851,0.0337401256,0.1924962699,29.44138653,19.09592898,0.1568934033,22.53926777,,,,,,,,,
250.0979401,,,,,,,,0.9661652187,0.167989701,0.0381285958,0.1919646859,29.89382594,19.83207579,0.526032253,22.5671411,,,,,,,,,
251.0979401,,,,,,,,0.9665308657,0.1701927483,0.04070342332,0.1876052916,29.73094105,20.13927102,0.849390027,22.12007307,,,,,,,,,
252.0979401,,,,,,,,0.9654424836,0.1774781644,0.03334366903,0.1879109144,30.21325844,20.80706019,-0.1327761586,22.00397467,,,,,,,,,
253.0979401,,,,,,,,0.9645913617,0.1809152961,0.03829843923,0.1880595386,30.58525606,21.31097152,0.3345515619,22.12726863,,,,,,,,,
254.0979401,,,,,,,,0.9623706745,0.1839184016,0.04996813089,0.1937005222,31.53567906,21.92972491,1.428276553,23.03697631,,,,,,,,,
255.0979401,,,,,,,,0.9630655598,0.181774646,0.04859202355,0.1926175505,31.24130974,21.6504836,1.350508342,22.87862419,,,,,,,,,
256.0979401,,,,,,,,0.9633251701,0.181014955,0.05042950064,0.191559568,31.13063661,21.60560114,1.593585117,22.79748721,,,,,,,,,
257.0979401,,,,,,,,0.9633350147,0.1789860725,0.0515573062,0.193110019,31.12643226,21.4030338,1.730934383,22.99766659,,,,,,,,,
258.0979401,,,,,,,,0.9646279325,0.174190551,0.05006146803,0.1914274096,30.56936305,20.81693298,1.712922766,22.76334982,,,,,,,,,
259.0979401,,,,,,,,0.9650312995,0.1711980402,0.05529832467,0.1906512976,30.39352868,20.59810547,2.375646338,22.78260447,,,,,,,,,
260.0979401,,,,,,,,0.9742821524,0.1153477877,-0.006091307849,0.1934736967,26.04474531,12.87127768,-3.239098808,22.09798576,,,,,,,,,
261.0979401,,,,,,,,0.9757063315,0.103955552,-0.001882090466,0.192838937,25.31030252,11.67313717,-2.50841356,22.10329731,,,,,,,,,
262.0979401,,,,,,,,0.9744286892,0.1167028993,0.006610720418,0.1918996125,25.97011945,13.30246761,-1.828454284,22.06877437,,,,,,,,,
263.0979401,,,,,,,,0.9732922456,0.1241001561,0.01917556301,0.1921813041,26.54346813,14.41569503,-0.5943172111,22.26413317,,,,,,,,,
264.0979401,,,,,,,,0.974942281,0.1220917627,0.01001425181,0.1856902391,25.70688514,13.99661382,-1.479304297,21.385514,,,,,,,,,
265.0979401,,,,,,,,0.97304815,0.1299077123,0.01816532947,0.189661026,26.66503707,15.05395958,-0.7978912646,21.95353186,,,,,,,,,
266.0979401,,,,,,,,0.9734727978,0.1169918552,0.01512893382,0.1960477829,26.45319327,13.51737734,-0.9406542674,22.66150995,,,,,,,,,
267.0979401,,,,,,,,0.9735303435,0.1099742055,0.009887396358,0.2001164258,26.42435715,12.60043284,-1.419013683,23.07487586,,,,,,,,,
268.0979401,,,,,,,,0.9735328506,0.1116481498,-0.007031098474,0.1992963701,26.42310014,12.41247595,-3.336049383,22.77598346,,,,,,,,,
269.0979401,,,,,,,,0.9731881182,0.1140218303,-0.001733346609,0.1997521073,26.59539432,12.79727803,-2.804369822,22.88378132,,,,,,,,,
270.0979401,,,,,,,,0.9708307248,0.1163494214,-0.004003159702,0.2096055597,27.7454522,12.9789103,-3.241676726,23.99784423,,,,,,,,,
271.0979401,,,,,,,,0.9712553251,0.1166407838,-0.004206545185,0.2074616253,27.54178965,13.01411943,-3.242852022,23.74456559,,,,,,,,,
272.0979401,,,,,,,,0.9714170826,0.1185772941,1.744317524e-05,0.2056411356,27.46381197,13.33577108,-2.793407706,23.57855778,,,,,,,,,
273.0979401,,,,,,,,0.9712425092,0.1192154661,0.002917303704,0.2060755938,27.54795851,13.47357335,-2.4913166,23.66408317,,,,,,,,,
274.0979401,,,,,,,,0.9715252694,0.1162304431,0.000898479484,0.2064662874,27.41153749,13.08844993,-2.650849349,23.69158351,,,,,,,,,
275.0979401,,,,,,,,0.9719029344,0.1154205129,0.0005537933903,0.2051401585,27.22828291,12.99247953,-2.652498521,23.53494453,,,,,,,,,
276.0979401,,,,,,,,0.971539673,0.117851764,0.001415642793,0.2054741383,27.40457046,13.28629729,-2.61819795,23.57841513,,,,,,,,,
277.0979401,,,,,,,,0.9689456672,0.1459015459,0.03123664111,0.1971834302,28.63248718,17.16121685,0.1715714108,23.03147633,,,,,,,,,
278.0979401,,,,,,,,0.9680239634,0.1502677798,0.03802850097,0.1972385198,29.05654935,17.81583813,0.8220972544,23.16202509,,,,,,,,,
279.0979401,,,,,,,,0.9643441983,0.1595197022,0.0425366275,0.2068438232,30.69245832,18.98390714,0.9195547888,24.36583192,,,,,,,,,
280.0979401,,,,,,,,0.9634949557,0.1498507112,0.04362710193,0.2175291032,31.0580482,17.92645562,1.081533732,25.61542438,,,,,,,,,
281.0979401,,,,,,,,0.9574999639,0.164016813,0.06500218809,0.228181988,33.52837689,20.13180585,2.844633165,27.31336388,,,,,,,,,
282.0979401,,,,,,,,0.9574060147,0.1628318727,0.06554968655,0.22926566,33.56568179,20.01656864,2.914851545,27.44804957,,,,,,,,,
283.0979401,,,,,,,,0.9591906503,0.1548826993,0.05257195607,0.2306530625,32.85001548,18.75456234,1.685009214,27.3202737,,,,,,,,,
284.0979401,,,,,,,,0.9625021611,0.1524586827,0.04202537239,0.2204082757,31.48018417,18.18211432,0.7845591687,25.92167954,,,,,,,,,
285.0979401,,,,,,,,0.963955729,0.1472135931,0.03320953995,0.2191224247,30.86021459,17.35965091,-0.0281062379,25.60894115,,,,,,,,,
286.0979401,,,,,,,,0.9643888147,0.1455738544,0.03013060614,0.2187569737,30.67313388,17.09558792,-0.3194458293,25.51279892,,,,,,,,,
287.0979401,,,,,,,,0.9639413166,0.1440955251,0.02785702795,0.2219855934,30.86642129,16.86886914,-0.588391068,25.84978974,,,,,,,,,
288.0979401,,,,,,,,0.9624939713,0.1481262892,0.03578808531,0.2244619578,31.4836435,17.53019157,0.1371776257,26.27564927,,,,,,,,,
289.0979401,,,,,,,,0.964237638,0.1457065642,0.03170197085,0.2191126645,30.73856416,17.15065363,-0.1556063636,25.58142261,,,,,,,,,
290.0979401,,,,,,,,0.9643298742,0.1444141269,0.02873871662,0.2199694067,30.69865991,16.92852771,-0.4644546255,25.63019179,,,,,,,,,
291.0979401,,,,,,,,0.963645976,0.1459694803,0.03119078092,0.2215998173,30.99334316,17.16669072,-0.26240867,25.86154412,,,,,,,,,
292.0979401,,,,,,,,0.9634118818,0.1467918009,0.03098926879,0.2221021801,31.09358542,17.25422372,-0.3148246156,25.91621164,,,,,,,,,
293.0979401,,,,,,,,0.9633523602,0.1479090899,0.03061390482,0.2216707468,31.11902313,17.37089614,-0.377598073,25.85911009,,,,,,,,,
294.0979401,,,,,,,,0.9632037307,0.1479384899,0.03294340149,0.2219628543,31.18245451,17.43447857,-0.126697374,25.93423205,,,,,,,,,
295.0979401,,,,,,,,0.9632688957,0.1476415992,0.03238314763,0.221960187,31.15465924,17.38639187,-0.1806972198,25.92403223,,,,,,,,,
296.0979401,,,,,,,,0.9626239475,0.1503452808,0.03559928387,0.2224502712,31.42869811,17.77564139,0.09446642313,26.03862038,,,,,,,,,
297.0979401,,,,,,,,0.9629743965,0.1484851092,0.03324394673,0.2225473523,31.28008252,17.50398085,-0.1182469271,26.00746211,,,,,,,,,
298.0979401,,,,,,,,0.9627856667,0.1489729583,0.03388632089,0.2229406536,31.36020288,17.57581671,-0.06724974999,26.06463077,,,,,,,,,
299.0979401,,,,,,,,0.9626872593,0.1488464326,0.03391017765,0.2234459221,31.40190011,17.5621138,-0.07038586587,26.12380465,,,,,,,,,
300.0979401,,,,,,,,0.9625939348,0.1483335942,0.03397801891,0.2241775095,31.44139384,17.5059255,-0.06256938856,26.21011505,,,,,,,,,
301.0979401,,,,,,,,0.962895296,0.1468315423,0.03183083236,0.2241872996,31.31368693,17.28002482,-0.2598954876,26.17343987,,,,,,,,,
302.0979401,,,,,,,,0.9627681294,0.1469362825,0.03201865405,0.2246376276,31.36763775,17.29665641,-0.2499110311,26.2291,,,,,,,,,
303.0979401,,,,,,,,0.9624299702,0.1483608782,0.03422431648,0.2248250395,31.51066466,17.51545125,-0.04775402328,26.28982411,,,,,,,,,
304.0979401,,,,,,,,0.9623630988,0.1479391009,0.03420365229,0.2253916562,31.53887354,17.46726192,-0.04903443808,26.35538054,,,,,,,,,
305.0979401,,,,,,,,0.9620318023,0.149198845,0.0377301611,0.2254128456,31.67826579,17.7029504,0.305534477,26.42164792,,,,,,,,,
306.0979401,,,,,,,,0.9622571252,0.1472460032,0.03480697796,0.226204142,31.58352691,17.40499717,0.02126896668,26.46067711,,,,,,,,,
307.0979401,,,,,,,,0.9622221563,0.1478352249,0.03663731739,0.2256789207,31.59824803,17.52003951,0.2165722072,26.43244136,,,,,,,,,
308.0979401,,,,,,,,0.9620387481,0.1480132937,0.03776241466,0.226158157,31.67534947,17.57022618,0.3271025121,26.50857673,,,,,,,,,
309.0979401,,,,,,,,0.9620595666,0.1473122388,0.03734497353,0.2265962213,31.66660697,17.48010724,0.2919453055,26.55179665,,,,,,,,,
310.0979401,,,,,,,,0.9619500967,0.1479399502,0.03927095607,0.226326257,31.71255145,17.60234772,0.4920627525,26.55553934,,,,,,,,,
311.0979401,,,,,,,,0.9615134183,0.1493514031,0.04209586978,0.2267466486,31.89518352,17.83782021,0.7575655022,26.65731137,,,,,,,,,
312.0979401,,,,,,,,0.9623298929,0.1489455551,0.03872080892,0.2241363376,31.55287192,17.70018555,0.4443997667,26.29123888,,,,,,,,,
313.0979401,,,,,,,,0.9635863693,0.1454630643,0.03598515317,0.2214652896,31.0188975,17.23400543,0.2818715549,25.93021952,,,,,,,,,
314.0979401,,,,,,,,0.9630400506,0.1473751962,0.03731857613,0.2223549783,31.25216383,17.48513852,0.363220419,26.05807831,,,,,,,,,
315.0979401,,,,,,,,0.9628831913,0.1493451744,0.04102160037,0.2210638076,31.31882626,17.80427899,0.7430550222,25.9767786,,,,,,,,,
316.0979401,,,,,,,,0.9629696811,0.1487090439,0.04238192365,0.2208591998,31.28208676,17.76804497,0.9131898123,25.9777583,,,,,,,,,
317.0979401,,,,,,,,0.9634309326,0.1464431584,0.04029893503,0.220751524,31.08543941,17.45719304,0.7446014051,25.9252144,,,,,,,,,
318.0979401,,,,,,,,0.9639633689,0.145603165,0.03799744695,0.2193867266,30.85692396,17.30136141,0.5368401125,25.7245849,,,,,,,,,
319.0979401,,,,,,,,0.9648625369,0.1448926628,0.03607178479,0.2162064463,30.46721563,17.17001335,0.3985052234,25.3205703,,,,,,,,,
320.0979401,,,,,,,,0.9668861095,0.1379188001,0.0239585191,0.2133908272,29.57185065,16.07827579,-0.7179861898,24.78982299,,,,,,,,,
321.0979401,,,,,,,,0.9670276189,0.1379357278,0.02065550908,0.2130837142,29.50824438,15.99937773,-1.079219446,24.70132406,,,,,,,,,
322.0979401,,,,,,,,0.966620721,0.1430490911,0.02368583716,0.2112352252,29.69077948,16.65365839,-0.8390448583,24.53126236,,,,,,,,,
323.0979401,,,,,,,,0.9669953491,0.1387352347,0.02654324472,0.2120565623,29.52276094,16.23501204,-0.4300114696,24.67635697,,,,,,,,,
324.0979401,,,,,,,,0.9682419879,0.1350189745,0.02148232237,0.2093223333,28.95678842,15.69316892,-0.8551598325,24.27999951,,,,,,,,,
325.0979401,,,,,,,,0.966958951,0.137593165,0.02486796491,0.213166818,29.53912625,16.06402767,-0.6055126006,24.77865402,,,,,,,,,
326.0979401,,,,,,,,0.9670751447,0.1379585415,0.03071564622,0.2116356641,29.48685214,16.25028261,0.05814267431,24.69642383,,,,,,,,,
327.0979401,,,,,,,,0.9674077845,0.1394385993,0.03009891137,0.2092202455,29.33669809,16.402456,-0.006354883179,24.40579217,,,,,,,,,
328.0979401,,,,,,,,0.9686531663,0.1270596683,0.02303462103,0.2122175545,28.76772527,14.82936748,-0.5330570818,24.64545549,,,,,,,,,
329.0979401,,,,,,,,0.9666325714,0.1289623976,0.02378735133,0.220055297,29.68547887,15.05835198,-0.6171138471,25.56822949,,,,,,,,,
330.0979401,,,,,,,,0.9658779881,0.1328229755,0.0330273211,0.2198794335,30.02117294,15.73030358,0.308862628,25.69200106,,,,,,,,,
331.0979401,,,,,,,,0.9644394471,0.1430976391,0.02698552422,0.2205706239,30.65118938,16.734673,-0.6345329573,25.67104853,,,,,,,,,
332.0979401,,,,,,,,0.9635802427,0.1483703554,0.03137351945,0.2202613354,31.02152294,17.44305838,-0.2806758566,25.70857568,,,,,,,,,
333.0979401,,,,,,,,0.9642261705,0.1450981498,0.04073836654,0.2180706412,30.74352181,17.31454809,0.8754393884,25.62069351,,,,,,,,,
334.0979401,,,,,,,,0.9642900626,0.1444162428,0.03695477545,0.2189131528,30.71588982,17.1400044,0.4607212102,25.65042639,,,,,,,,,
335.0979401,,,,,,,,0.9648023402,0.1451401561,0.04143427312,0.2153461874,30.49345731,17.33474922,0.9993468659,25.31696944,,,,,,,,,
336.0979401,,,,,,,,0.9656430448,0.1403965801,0.04217759147,0.2145771682,30.12494668,16.8167537,1.215059223,25.23607722,,,,,,,,,
337.0979401,,,,,,,,0.9661746669,0.138747707,0.04169780388,0.2133468539,29.88962799,16.61663236,1.224615774,25.08285524,,,,,,,,,
338.0979401,,,,,,,,0.9668193237,0.1363245547,0.04475055262,0.2113608271,29.60182346,16.41768483,1.656311145,24.90232313,,,,,,,,,
339.0979401,,,,,,,,0.9666984174,0.1354566664,0.04560501873,0.2122871727,29.65600961,16.34297332,1.757031206,25.02345443,,,,,,,,,
340.0979401,,,,,,,,0.9672633425,0.1304242611,0.04914290458,0.2120757252,29.4019915,15.86485794,2.278028344,25.05067191,,,,,,,,,
341.0979401,,,,,,,,0.9670403382,0.1281656921,0.04744255915,0.2148388773,29.50252066,15.57196599,2.102527377,25.33847384,,,,,,,,,
342.0979401,,,,,,,,0.9679235056,0.1250539273,0.04201811925,0.2138225436,29.10240297,15.07926608,1.596578924,25.12545065,,,,,,,,,
343.0979401,,,,,,,,0.9671692996,0.1291319132,0.04316794127,0.2145810425,29.4444265,15.57007607,1.609242868,25.23863202,,,,,,,,,
344.0979401,,,,,,,,0.9682612237,0.1233653128,0.04609498754,0.2124298811,28.94797058,14.99052414,2.111886126,25.02638755,,,,,,,,,
345.0979401,,,,,,,,0.9685461306,0.1192814186,0.04235395044,0.2142346352,28.81705801,14.43762055,1.772732758,25.1696465,,,,,,,,,
346.0979401,,,,,,,,0.9682452419,0.120738633,0.04314209521,0.2146208137,28.95529694,14.62281158,1.817624394,25.22939595,,,,,,,,,
347.0979401,,,,,,,,0.9679798824,0.1220140457,0.04399138689,0.2149238884,29.0766787,14.78902418,1.874943011,25.28034942,,,,,,,,,
348.0979401,,,,,,,,0.9674272768,0.1247137487,0.04923098162,0.214726001,29.32787592,15.22877214,2.389710212,25.34802174,,,,,,,,,
349.0979401,,,,,,,,0.9669801184,0.1279098243,0.05188944563,0.2142335474,29.52961003,15.65745484,2.610552507,25.34309326,,,,,,,,,
350.0979401,,,,,,,,0.9651421152,0.134118095,0.05467665568,0.2179988474,30.34504813,16.44164262,2.697697322,25.84570376,,,,,,,,,
351.0979401,,,,,,,,0.9634861672,0.1395182014,0.05822936073,0.2209941596,31.06180958,17.15522127,2.89701748,26.27394498,,,,,,,,,
352.0979401,,,,,,,,0.9614484148,0.1504167616,0.05630128458,0.2232082188,31.9222829,18.33882619,2.356268172,26.52070733,,,,,,,,,
353.0979401,,,,,,,,0.9610126694,0.1556475013,0.04488499835,0.2240844518,32.103366,18.62168813,0.9462102791,26.40600885,,,,,,,,,
354.0979401,,,,,,,,0.9632293335,0.1512713283,0.0344144851,0.2193669975,31.17153686,17.84943952,-0.003998736512,25.65894457,,,,,,,,,
355.0979401,,,,,,,,0.9618548166,0.1586468816,0.03663287684,0.2198283672,31.75248772,18.74135037,0.04130156241,25.75408314,,,,,,,,,
356.0979401,,,,,,,,0.9606580403,0.1638914198,0.04246391356,0.2201648206,32.25000869,19.48743581,0.5397542754,25.90909271,,,,,,,,,
357.0979401,,,,,,,,0.9600487378,0.1676141769,0.04407943413,0.2197018713,32.50045724,19.95151432,0.6294935233,25.8904623,,,,,,,,,
358.0979401,,,,,,,,0.9593087804,0.1719066799,0.04692300409,0.2190273702,32.80210803,20.5127616,0.8435826964,25.87503658,,,,,,,,,
359.0979401,,,,,,,,0.9597756944,0.169698745,0.04464881122,0.2191790044,32.61208201,20.20253616,0.64842351,25.84301993,,,,,,,,,
360.0979401,,,,,,,,0.962475544,0.1544696689,0.04098214582,0.2193180621,31.49142581,18.38148229,0.6378669976,25.77667133,,,,,,,,,
361.0979401,,,,,,,,0.9629950729,0.1503392905,0.04105852917,0.2198926657,31.27129272,17.91674857,0.7426490327,25.84213959,,,,,,,,,
362.0979401,,,,,,,,0.9636622433,0.1486544609,0.03848023713,0.218577683,30.98636553,17.65832237,0.5259143446,25.64086601,,,,,,,,,
363.0979401,,,,,,,,0.9636404637,0.148706615,0.03924800083,0.218501702,30.99570721,17.68407012,0.6105912804,25.64612502,,,,,,,,,
364.0979401,,,,,,,,0.9641788467,0.1460264325,0.04038387537,0.2177259177,30.76397274,17.4099779,0.8186171623,25.57496994,,,,,,,,,
365.0979401,,,,,,,,0.965850922,0.1434689015,0.03393957391,0.2130651921,30.03314582,16.95405031,0.253516282,24.9180219,,,,,,,,,
366.0979401,,,,,,,,0.9688677824,0.1332104355,0.01747890003,0.2079535723,28.66855833,15.39415422,-1.233884675,24.06108131,,,,,,,,,
367.0979401,,,,,,,,0.9650708445,0.1450427324,-0.01817728765,0.2174177021,30.3762369,15.86483732,-5.632905721,24.60654448,,,,,,,,,
368.0979401,,,,,,,,0.967007538,0.1514361054,-0.009801629931,0.2046153843,29.51727859,16.84713348,-4.641955971,23.20693371,,,,,,,,,
369.0979401,,,,,,,,0.9646475739,0.1600465029,0.01251722127,0.2090059668,30.5608239,18.31835814,-2.450252164,24.05500941,,,,,,,,,
370.0979401,,,,,,,,0.9647349785,0.1580696106,0.01143871527,0.21016559,30.52279632,18.06549975,-2.54310187,24.17517238,,,,,,,,,
371.0979401,,,,,,,,0.9635211274,0.1471931934,0.02507741749,0.2221088111,31.04684428,17.14735836,-0.9775459249,25.81449749,,,,,,,,,
372.0979401,,,,,,,,0.9604410748,0.1551919132,0.03868575394,0.2279732972,32.33940689,18.4058553,0.2034892454,26.73855822,,,,,,,,,
373.0979401,,,,,,,,0.9598794853,0.1586774141,0.0441236794,0.2269492298,32.5696944,18.94595733,0.7267245183,26.72616076,,,,,,,,,
374.0979401,,,,,,,,0.958326805,0.1612593532,0.05728963017,0.2287423313,33.19830306,19.60326775,2.064853732,27.20616696,,,,,,,,,
375.0979401,,,,,,,,0.9593272055,0.1579661518,0.05523140728,0.2273488492,32.79462961,19.17093329,1.956637967,26.99533247,,,,,,,,,
